Source Name	Sample Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Strain]	Term Source REF	Term Accession Number	Characteristics[Animal Source]	Characteristics[sex]	Term Source REF	Term Accession Number	Characteristics[age]	Unit	Term Source REF	Term Accession Number	Characteristics[Material Type]	Term Source REF	Term Accession Number	Characteristics[diet]	Comment[Feeding Schedule]	Characteristics[Final Body Weight]	Unit	Term Source REF	Term Accession Number	Factor Value[Partial Weight Bearing]	Factor Value[Time]	Unit	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[light cycle]	Parameter Value[Euthanasia Method]	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[Sample Preservation Method]	Term Source REF	Term Accession Number	Parameter Value[Sample Storage Temperature]	Unit	Term Source REF	Term Accession Number
491056	491056_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	376.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
491057	491057_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	374.7	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
491060	491060_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	378.3	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
491061	491061_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	421	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
495104	495104_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	380.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
495113	495113_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	362.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
495114	495114_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	381.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509774	509774_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	365.6	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509775	509775_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	386.7	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509779	509779_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	403.7	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511693	511693_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	441.6	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511695	511695_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	462.7	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	70% of normal loading (PWB70)	2	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
491048	491048_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	414.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
491062	491062_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	462.3	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
494307	494307_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	513.8	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
494308	494308_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	498.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
494312	494312_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	510.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509773	509773_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	450.5	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509777	509777_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	444.5	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509778	509778_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	458.3	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511686	511686_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	541.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511698	511698_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	570.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511706	511706_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	518.5	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
515408	515408_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	555.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	normal loading with full harness (PWB100)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509763	509763_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	410.5	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509764	509764_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	415.2	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
509771	509771_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	416.1	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511688	511688_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	487.6	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
511700	511700_Left Femur	Rattus norvegicus	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/10116	Rats, Wistar	MESH	http://purl.bioontology.org/ontology/MESH/D017208	Charles River Laboratories	male	EFO	http://purl.obolibrary.org/obo/PATO_0000384	14	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Left Femur	FMA	http://purl.obolibrary.org/obo/FMA_24475	LabDiet 5008i (LabDiet)	ad libitum	526.4	gram	UO	http://purl.obolibrary.org/obo/UO_0000021	20% of normal loading (PWB20)	4	week	UO	http://purl.obolibrary.org/obo/UO_0000034	Treatment Protocol	12:12-h light-dark cycle	Carbon Dioxide	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65288	sample collection	Saline	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C821	-20	degree Celsius	UO	http://purl.obolibrary.org/obo/UO_0000027
